,BTC,MSTR,VIX,DXY,TNX,mnav,premium,premium_sma_7,premium_sma_14,premium_sma_30,premium_mean_90,premium_std_90,premium_zscore,macro_pressure_idx,target
2021-07-28,39995.90625,64.66500091552734,18.309999465942383,92.31999969482422,1.2610000371932983,85.50437328314186,-0.2437228830226773,-0.2165738768941263,-0.206593008637323,-0.206593008637323,-0.206593008637323,0.04483277930831777,-0.8281858711013629,1.2307499825954438,1
2021-07-29,40008.421875,62.500999450683594,17.700000762939453,91.86000061035156,1.2690000534057617,85.53599939977815,-0.269301815735309,-0.23235704007667013,-0.21141676302947576,-0.21141676302947576,-0.21141676302947576,0.0463138403625907,-1.2498435079589942,1.2022500514984131,1
2021-07-30,42235.546875,62.60100173950195,18.239999771118164,92.16999816894531,1.2389999628067017,91.16378986278798,-0.3133128643102302,-0.24552318874166407,-0.2186950559781011,-0.2186950559781011,-0.2186950559781011,0.05216899129850994,-1.8136790836289678,1.2217499792575837,1
2021-07-31,41626.1953125,62.60100173950195,18.239999771118164,92.16999816894531,1.2389999628067017,89.62400071217559,-0.30151520527918707,-0.25419249113690967,-0.2243603795328807,-0.22421639926484016,-0.22421639926484016,0.05463041156277594,-1.4149409422904065,1.2217499792575837,1
2021-08-01,39974.89453125,62.60100173950195,18.239999771118164,92.16999816894531,1.2389999628067017,85.45127812665415,-0.2674070755651422,-0.2540594622449101,-0.2270178867699206,-0.22691581653360904,-0.22691581653360904,0.053871198864871885,-0.7516309249604717,1.2217499792575837,1
2021-08-02,39201.9453125,63.77899932861328,19.459999084472656,92.05000305175781,1.1740000247955322,83.4980890413212,-0.23616216777068288,-0.26869138180452884,-0.2296265631356929,-0.22745971954755456,-0.22745971954755456,0.05220874980545173,-0.16668562751563143,1.2664999604225158,1
2021-08-03,38152.98046875,62.50600051879883,18.040000915527344,92.08000183105469,1.1759999990463257,80.8474276084475,-0.22686469603557602,-0.2654695296741149,-0.23437964428193,-0.22742666268577796,-0.22742666268577796,0.050650121237496105,0.011095070188813743,1.1960000455379487,1
2021-08-04,39747.50390625,67.09300231933594,17.969999313354492,92.2699966430664,1.184000015258789,84.87667778282395,-0.20952369871251963,-0.26058393191552104,-0.23857890440482366,-0.22648440142402754,-0.22648440142402754,0.04939412815583289,0.34337487763725283,1.1944999694824219,1
2021-08-05,40869.5546875,71.56199645996094,17.280000686645508,92.23999786376953,1.2170000076293945,87.71202231253443,-0.18412556713181139,-0.24841589640073564,-0.2403864682387029,-0.22436645970941674,-0.22436645970941674,0.04900085683107617,0.8212283453803755,1.168250036239624,1
2021-08-06,42816.5,74.87200164794922,16.149999618530273,92.80000305175781,1.2899999618530273,92.63181813077058,-0.19172479652455277,-0.23104617243135314,-0.2382846805865086,-0.2228120947958518,-0.2228120947958518,0.04828837155719376,0.6437843577822577,1.1299999713897706,1
2021-08-07,44555.80078125,74.87200164794922,16.149999618530273,92.80000305175781,1.2899999618530273,97.0269106150381,-0.22833777584643733,-0.22059225394096033,-0.237392372538935,-0.22306326211633296,-0.22306326211633296,0.04713934855878619,-0.11189195208174489,1.1299999713897706,1
2021-08-08,43798.1171875,74.87200164794922,16.149999618530273,92.80000305175781,1.2899999618530273,95.11229670567727,-0.2128041878786836,-0.21279184141432333,-0.23342565182961672,-0.2226172154103482,-0.2226172154103482,0.0461051931660952,0.2128399613534403,1.1299999713897706,1
2021-08-09,46365.40234375,76.77300262451172,16.719999313354492,92.94999694824219,1.3170000314712524,101.5996482994003,-0.24435759464174367,-0.21396261668161776,-0.2413269992430733,-0.22352306454498963,-0.22352306454498963,0.04530961362469304,-0.45982581686372054,1.1652499735355377,1
2021-08-10,45585.03125,75.04900360107422,16.790000915527344,93.05999755859375,1.3420000076293945,99.627704650519,-0.24670548353656907,-0.21679701489604536,-0.24113327228508014,-0.22445036130465282,-0.22445036130465282,0.04459728717698971,-0.4990241254718952,1.175000047683716,1
2021-08-11,45593.63671875,74.7490005493164,16.170000076293945,92.91000366210938,1.3289999961853027,99.64945007341217,-0.24988045097841982,-0.2225622652197454,-0.2415730985676332,-0.2254284416767208,-0.2254284416767208,0.0439799269459927,-0.5559811259287916,1.140750002861023,1
2021-08-12,44428.2890625,72.0989990234375,15.59000015258789,93.04000091552734,1.3669999837875366,96.70469734245428,-0.2544416041330667,-0.23260741336278185,-0.24051165488175874,-0.22650300324917808,-0.22650300324917808,0.04348582285359866,-0.6424760772711602,1.1212500035762787,1
2021-08-13,47793.3203125,72.80000305175781,15.449999809265137,92.5199966430664,1.2970000505447388,105.20789800540767,-0.3080367117683893,-0.2492234012547585,-0.24013478684305584,-0.22941492141057845,-0.22941492141057845,0.04536957810027223,-1.7329187012505878,1.0967500030994415,1
2021-08-14,47096.9453125,72.80000305175781,15.449999809265137,92.5199966430664,1.2970000505447388,103.44820666177922,-0.296266166413351,-0.2589274570500319,-0.2397598554954961,-0.23172013675550163,-0.23172013675550163,0.0462492259014462,-1.3956131891892065,1.0967500030994415,1
2021-08-15,47047.00390625,72.80000305175781,15.449999809265137,92.5199966430664,1.2970000505447388,103.32200819074457,-0.2954066193006968,-0.2707278043960338,-0.24175982290517856,-0.23384301950700817,-0.23384301950700817,0.046908757444714316,-1.3124116507721653,1.0967500030994415,1
2021-08-16,46004.484375,69.7509994506836,16.1200008392334,92.62999725341797,1.2569999694824219,100.68763361568918,-0.30725356286638394,-0.2797129427138395,-0.24683777969772863,-0.2366781157521452,-0.236211101550859,0.047967968448387265,-1.4810396106719725,1.1202500343322754,1
2021-08-17,44695.359375,66.36900329589844,17.90999984741211,93.12999725341797,1.2580000162124634,97.3795655055078,-0.3184504063930682,-0.2899622174076252,-0.25337961615183524,-0.239619730157028,-0.23878107982717803,0.049376672677584874,-1.6135013204738888,1.2099999964237214,1
2021-08-18,44801.1875,65.50499725341797,21.56999969482422,93.13999938964844,1.2730000019073486,97.64698584006163,-0.3291651893821874,-0.3012886086081633,-0.26192543691395437,-0.24393721318143857,-0.24151999223793588,0.05108248936972142,-1.7157581438504101,1.396749985218048,1
2021-08-19,46717.578125,67.6259994506836,21.670000076293945,93.56999969482422,1.2419999837875366,102.48957208141604,-0.3401670230707705,-0.31353509702783533,-0.27307125519530856,-0.24993206195085574,-0.24442137549772514,0.053071274800368176,-1.8040954910768632,1.3939999997615815,1
2021-08-20,49339.17578125,71.65599822998047,18.559999465942383,93.5,1.2599999904632568,109.11416759702145,-0.3432933613660587,-0.3185717612560738,-0.2838975812554162,-0.2563507054299907,-0.24724628937967752,0.054891028849955684,-1.7497772222292518,1.2429999709129333,1
2021-08-21,48905.4921875,71.65599822998047,18.559999465942383,93.5,1.2599999904632568,108.01827922395297,-0.33663081151832674,-0.32433813912821324,-0.29163279808912257,-0.26227774336535153,-0.24972919277241779,0.056114808665221554,-1.5486396695097036,1.2429999709129333,1
2021-08-22,49321.65234375,71.65599822998047,18.559999465942383,93.5,1.2599999904632568,109.06988708540145,-0.34302674968505287,-0.33114101489740694,-0.30093440964672036,-0.2663403075663442,-0.25225074836465117,0.0574165313141115,-1.5810081041606097,1.2429999709129333,1
2021-08-23,49546.1484375,71.85099792480469,17.149999618530273,92.95999908447266,1.2549999952316284,109.6371731494478,-0.34464747803316953,-0.33648300277837634,-0.3080979727461079,-0.26980088721703427,-0.2546822412506648,0.05858516187839435,-1.5356317862404518,1.1712499797344207,1
2021-08-24,47706.1171875,71.55000305175781,17.219999313354492,92.88999938964844,1.2899999618530273,104.9875417545373,-0.31849053843890385,-0.33648873592778145,-0.31322547666770323,-0.2714726292380264,-0.2563183514349786,0.05870517001820983,-1.059058120173061,1.1834999561309814,1
2021-08-25,48960.7890625,72.6709976196289,16.790000915527344,92.83000183105469,1.3420000076293945,108.15801059321122,-0.32810341812823374,-0.33633705432007366,-0.3188128314641186,-0.27795145214718914,-0.25811297810231004,0.05904877469062297,-1.185298770256079,1.175000047683716,1
2021-08-26,46942.21875,69.36599731445312,18.84000015258789,93.05999755859375,1.3420000076293945,103.05722336591043,-0.32691765750213087,-0.334444287810268,-0.3239896924190517,-0.28053478536564447,-0.2597911410145008,0.05928789344213801,-1.1322128783870886,1.2775000095367433,1
2021-08-27,49058.66796875,70.72000122070312,16.389999389648438,92.69000244140625,1.312000036239624,108.40534380312248,-0.3476336245089596,-0.335064325402111,-0.3268180433290924,-0.28399847674852047,-0.2618826287167498,0.060108591323103554,-1.4266013211201356,1.1474999785423279,1
2021-08-28,48902.40234375,70.72000122070312,16.389999389648438,92.69000244140625,1.312000036239624,108.01047140302312,-0.3452486568934303,-0.33629544616998297,-0.3303167926490981,-0.28653003812045785,-0.2638213735580679,0.06073420272396323,-1.3407154401194525,1.1474999785423279,1
2021-08-29,48829.83203125,70.72000122070312,16.389999389648438,92.69000244140625,1.312000036239624,107.8270912548118,-0.34413512969963167,-0.33645378617206567,-0.3337974005347363,-0.28755744696677127,-0.2656466861976489,0.06123282363679509,-1.2818034322170093,1.1474999785423279,1
2021-08-30,47054.984375,70.29900360107422,16.190000534057617,92.6500015258789,1.284999966621399,103.34217428197053,-0.3197452628656483,-0.33289632686241977,-0.334689664820398,-0.28816511555298663,-0.26684887679027114,0.061067835398349785,-0.86619061786504,1.1307500183582306,1
